InChI_Key,species,SLN,SMILES,LogS,UnLogged_LogS,MW,MLOGP,Kh_first,UnLoggedKh_first,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
LLEMOWNGBBNAJR-UHFFFAOYSA-N,2-Phenylphenol,OHC[3]=C(CH=CHCH=CH@3)C[13]=CHCH=CHCH=CH@13,Oc1ccccc1-c1ccccc1,-2.39,0.004073803,170.22,3.127,-2.240709689,0.005745004,9.563947468,0.3275,9.563947468,0.3275,0.696938489,170.211,160.131,170.0731649,64,0,0.122898377,-0.50731152,0.50731152,0.122898377,0.692307692,1.307692308,2,16.25535493,10.05354475,1.997322308,-2.022870412,2.271501489,-1.761549944,5.690478934,0.477117042,2.536070446,392.8790478,9.096011838,7.143366018,7.143366018,6.377010098,4.211640669,4.211640669,2.883174462,2.883174462,1.988843641,1.988843641,1.335460669,1.335460669,-1.76,1459.756928,7.866895638,3.31491082,1.541151578,77.28273108,5.106527395,5.749511833,0,0,0,0,0,0,0,0,48.53093655,11.62981856,5.563451492,0,5.106527395,0,0,0,0,0,0,54.59730362,0,16.87641482,0,0,5.749511833,0,5.106527395,0,0,0,54.59730362,0,11.12690298,0,20.23,0,5.106527395,0,0,5.749511833,11.12690298,0,6.066367068,48.53093655,0,0,0,0,0,9.563947468,1.920092593,0.3275,17.18845994,0,0,0,0,13,1,1,0,0,0,2,0,2,1,1,1,1,0,0,0,2,3.0592,53.5428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMHCYRULPLGEEZ-UHFFFAOYSA-N,1-Iodoheptane,ICH2CH2CH2CH2CH2CH2CH3,CCCCCCCI,-4.81,1.55E-05,226.12,3.608,8.254828927,179816246.1,2.439189172,1.334795918,2.439189172,1.334795918,0.382611365,226.101,210.981,226.0218485,50,0,-0.000472812,-0.086375917,0.086375917,0.000472812,1,1.625,2.125,126.912704,10.16378336,1.835687083,-1.92704887,2.02795015,-1.75704474,14.10875717,0.661759975,2.530060457,29.36806555,6.242640687,5.62060516,7.778103451,3.914213562,3.474368023,4.999949695,2.103195799,3.181944944,1.237184012,1.999974848,0.698044509,1.237419082,0.73,61.49961227,8.73,7.73,6.73,66.19074184,0,0,0,0,0,0,0,0,0,0,55.19789432,10.84837403,0,0,0,22.59087063,0,0,0,39.02784531,4.427552402,0,0,0,0,0,0,22.59087063,4.427552402,0,0,39.02784531,0,0,0,0,0,0,0,0,0,0,0,36.53166052,0,0,29.51460783,0,1.334795918,2.439189172,0,0,0,0,0,7.091991383,2.254023526,0,1,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3.3918,47.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LMNZTLDVJIUSHT-UHFFFAOYSA-N,Phosmet,S(P(=S)(OCH3)OCH3)CH2N[17]C(C[19]=C(CH=CHCH=CH@19)C@17=O)=O,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,-4.1,7.94E-05,317.35,1.02,-7.090076836,8.13E-08,12.08915596,-2.47807768,12.08915596,0.130262346,0.614194703,317.328,305.232,316.9945365,102,0,0.261816708,-0.324997095,0.324997095,0.261816708,1.157894737,1.631578947,2.052631579,32.92114496,10.11920502,2.356906678,-2.195412829,2.595089707,-2.286937847,8.674222019,0.068425619,2.150239397,534.5685424,14.0436056,10.36042479,12.88784514,9.020985811,5.33450838,9.563342366,3.654480933,10.14790808,2.670347251,8.287302292,1.664773245,4.343456896,-0.72,21994.72499,14.68417693,5.726558861,2.753255963,119.7252034,9.047494323,0,0,5.693537601,11.81435946,0,14.4889841,0,0,0,12.13273414,35.32131502,14.21959508,17.00369137,18.63656869,40.69647794,0,4.899909731,0,0,20.09638347,35.39237126,0,0,0,0,0,17.0752624,36.81065266,20.85435041,0,20.71597735,24.26546827,0,0,0,55.84,5.693537601,9.589074368,0,17.69114785,11.12690298,16.28163453,14.21959508,24.26546827,0,0,20.85435041,10.22352891,6.347983329,25.33944618,0,-1.623938098,-0.477411502,6.746637088,0,0,2.915976316,0.272727273,19,0,5,0,1,1,1,0,1,6,0,8,5,0,0,0,2,2.4906,77.703,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPIQUOYDBNQMRZ-UHFFFAOYSA-N,Cyclopentene,C[1]H=CHCH2CH2CH2@1,C1=CCCC1,-2.1,0.007943282,68.13,1.689,8.377431249,238468625.8,2.236111111,1.319444444,2.236111111,1.319444444,0.379082428,68.119,60.055,68.06260026,28,0,-0.034778563,-0.088527878,0.088527878,0.034778563,1,1.6,1.8,13.90895583,10.3687216,1.843837734,-1.686660676,2.045512308,-1.497146189,4.876292771,0.929351272,2.323850869,38,3.535533906,3.276020882,3.276020882,2.5,2.149829914,2.149829914,1.402308181,1.402308181,0.90824829,0.90824829,0.589255651,0.589255651,-0.26,22.88643539,2.950970464,1.249729566,0.503980131,32.5035853,0,0,0,0,0,0,0,0,0,0,12.15204021,19.26246487,0,0,0,0,0,0,0,19.26246487,0,12.15204021,0,0,0,0,0,0,0,0,0,19.26246487,12.15204021,0,0,0,0,0,0,0,0,0,0,19.26246487,0,0,12.15204021,0,0,0,0,0,0,0,0,8.5,0,0,0.6,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.7265,22.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LQNUZADURLCDLV-UHFFFAOYSA-N,Nitrobenzene,N(=O)(=O)C[4]=CHCH=CHCH=CH@4,O=[N+]([O-])c1ccccc1,-1.815,0.015310875,123.12,1.887,0.446287103,2.794390544,10.00648148,-0.416666667,10.00648148,0.136574074,0.420075745,123.111,118.071,123.0320284,46,0,0.268921627,-0.258309638,0.268921627,0.258309638,1.222222222,1.777777778,2.111111111,16.62819856,10.32080882,1.980474943,-1.84788908,2.062360854,-1.842653779,5.274712076,-0.384437905,2.981454614,207.5576621,6.690234444,4.650461522,4.650461522,4.304530453,2.499438772,2.499438772,1.592658944,1.592658944,0.967012111,0.967012111,0.549710228,0.549710228,-1.38,129.2253387,5.751233596,2.259334201,1.2528322,52.08437884,0,0,0,0,5.687386275,0,10.11431827,0,0,0,18.19910121,0,12.13273414,4.923311049,4.923311049,5.687386275,0,0,0,0,0,40.44615361,0,0,0,5.687386275,0,0,4.923311049,0,10.11431827,0,30.33183534,0,0,0,43.14,4.923311049,10.11431827,0,5.687386275,0,0,12.13273414,18.19910121,0,0,0,0,0,9.589814815,10.00648148,0.136574074,0,7.933796296,0,0,0,0,9,0,3,0,0,0,1,0,1,2,0,3,1,0,0,0,1,1.5948,33.0964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LQZZUXJYWNFBMV-UHFFFAOYSA-N,1-Dodecanol,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3,CCCCCCCCCCCCO,-4.67,2.14E-05,186.38,4.379,0.820980552,6.621868499,8.566063512,0.371527778,8.566063512,0.371527778,0.512982181,186.339,160.131,186.1983655,80,0,0.043052407,-0.396376569,0.396376569,0.043052407,0.615384615,1,1.384615385,16.24992748,10.06832557,1.906847569,-2.001282762,2.094495702,-1.838100565,4.461354261,0.281989912,2.758149818,71.19366194,9.778174593,9.225388189,9.225388189,6.414213562,6.023334547,6.023334547,3.905587313,3.905587313,2.511667274,2.511667274,1.599240266,1.599240266,-0.04,812.7027727,12.96,11.96,11.96,83.54784804,5.106527395,0,0,0,0,0,0,0,0,0,64.71113181,6.420821623,6.606881965,0,5.106527395,0,0,0,0,71.13195343,6.606881965,0,0,0,0,0,0,0,11.71340936,0,0,71.13195343,0,0,0,0,20.23,0,0,0,0,6.606881965,6.420821623,57.78739461,0,0,6.9237372,5.106527395,0,0,0,8.566063512,0,0,0,13.30358903,2.630347458,0,1,13,1,1,0,0,0,0,0,0,1,1,1,10,0,0,0,0,3.8996,58.9298,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
LRHPLDYGYMQRHN-UHFFFAOYSA-N,1-Butanol,CH2(CH2CH2CH3)OH,CCCCO,0,1,74.14,0.8,-0.182321557,0.65717108,8.06625,0.34375,8.06625,0.34375,0.512821799,74.123,64.043,74.07316494,32,0,0.043042283,-0.396376752,0.396376752,0.043042283,1.6,2.2,2.2,16.24991399,10.36642343,1.687587037,-1.789700731,1.784058005,-1.748772992,4.227732581,0.286783838,2.190609687,11.11941548,4.121320344,3.568533939,3.568533939,2.414213562,2.023334547,2.023334547,1.077160188,1.077160188,0.511667274,0.511667274,0.158113883,0.158113883,-0.04,11.2451125,4.96,3.96,3.96,32.62831112,5.106527395,0,0,0,0,0,0,0,0,0,13.34455882,6.420821623,6.606881965,0,5.106527395,0,0,0,0,19.76538045,6.606881965,0,0,0,0,0,0,0,11.71340936,0,0,19.76538045,0,0,0,0,20.23,0,0,0,0,6.606881965,12.84164325,0,0,0,6.9237372,5.106527395,0,0,0,8.06625,0,0,0,2.038194444,2.395555556,0,1,5,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.7788,21.9938,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRUUNMYPIBZBQH-UHFFFAOYSA-N,Methazole,ClC[2]=C(CH=CHC(=CH@2)N[11]OC(N(C@11=O)CH3)=O)Cl,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,-2.82,0.001513561,261.07,2.464,-3.761200116,0.000173301,11.54233749,-0.739747732,11.54233749,0.275526581,0.779870318,261.064,255.016,259.9755474,84,0,0.442294841,-0.311593405,0.442294841,0.311593405,1.1875,1.875,2.375,35.49826122,10.3028978,2.104010833,-1.995584705,2.230363618,-2.245517304,6.41598566,0.312126518,2.681256106,653.5042012,11.86987901,8.107151816,9.619009708,7.502907755,4.252585753,5.008514699,3.091575095,3.905975349,2.041600781,2.78063006,1.167220431,1.459552144,-1.46,4622.977805,11.03823679,3.842384488,1.678749035,99.3879406,4.523094937,0,0,0,0,11.44580622,0,14.15617402,0,4.739784384,23.20187978,18.19910121,7.047671983,15.7326529,4.523094937,23.20187978,0,9.306884032,7.047671983,0,0,49.27924842,0,5.687386275,11.44580622,0,0,23.20187978,9.306884032,7.047671983,0,0,32.31127051,10.04526663,5.687386275,0,57.14,11.44580622,9.589074368,0,5.022633314,10.71001959,9.306884032,25.24677319,0,0,0,27.72497472,6.4372734,11.516245,22.64458158,0.633622606,-0.235658226,-0.739747732,4.477619678,0,0,1.321619251,0.111111111,16,0,5,0,0,0,1,1,2,5,0,7,1,0,0,0,2,1.436,59.566,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSXKDWGTSHCFPP-UHFFFAOYSA-N,1-Bromoheptane,BrCH2CH2CH2CH2CH2CH2CH3,CCCCCCCBr,-4.43,3.72E-05,179.12,3.451,8.377431249,238468625.8,3.401465065,1.177295918,3.401465065,1.177295918,0.44804534,179.101,163.981,178.0357126,50,0,0.003125302,-0.092807804,0.092807804,0.003125302,1,1.625,2.125,79.91872959,10.16356862,1.836021446,-1.926775445,2.025350591,-1.757867918,9.088865829,0.660404761,2.530060457,29.36806555,6.242640687,5.62060516,7.206601699,3.914213562,3.474368023,4.595836931,2.103195799,2.896194068,1.237184012,1.797918465,0.698044509,1.094543644,0.48,61.49961227,8.48,7.48,6.48,60.79645132,0,0,0,0,0,0,0,0,0,0,48.53696759,6.420821623,5.330089647,0,0,15.9299439,0,0,0,39.02784531,5.330089647,0,0,0,0,0,0,15.9299439,5.330089647,0,0,39.02784531,0,0,0,0,0,0,0,0,0,0,0,37.43419776,0,0,22.8536811,0,0,3.401465065,0,1.177295918,0,0,0,6.92705924,2.244179776,0,1,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3.3517,42.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
LTEQMZWBSYACLV-UHFFFAOYSA-N,Hexylbenzene,C[1](CH=CHCH=CHCH=@1)CH2CH2CH2CH2CH2CH3,CCCCCCc1ccccc1,-5.21,6.17E-06,162.3,4.135,7.684284068,48337486.97,2.252497166,1.250833333,2.252497166,1.250833333,0.577450411,162.276,144.132,162.1408506,66,0,-0.027887229,-0.065382382,0.065382382,0.027887229,0.916666667,1.666666667,2.333333333,13.96060461,10.06958776,1.90116628,-1.989991122,2.062562294,-1.837025958,5.138861072,0.666679299,2.157795777,188.4531007,8.648418081,7.922285252,7.922285252,5.931851653,4.971343774,4.971343774,3.296258731,3.296258731,2.161829883,2.161829883,1.400578078,1.400578078,-0.78,694.6611542,9.30912656,5.817954575,3.56460692,75.62105581,0,0,0,0,0,0,0,0,0,0,56.51803741,18.40509474,0,0,0,0,0,0,0,39.02784531,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,38.17047518,30.33183534,0,0,0,0,0,0,0,0,0,0,37.66755961,0,0,37.25557254,0,0,0,0,0,1.48018802,0,10.74776038,6.686221104,2.252497166,0,0.5,12,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,3.8094,54.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LVROLHVSYNLFBE-UHFFFAOYSA-N,"2,3,6-Trichlorobiphenyl",C[1](C(=C(CH=CHC=@1Cl)Cl)Cl)C[12]CH=CHCH=CHCH=@12,Clc1ccc(Cl)c(-c2ccccc2)c1Cl,-6.29,5.13E-07,257.54,5.472,3.411247718,2577.791089,6.116633283,0.495709877,6.116633283,0.495709877,0.607062774,257.547,250.491,255.9613333,76,0,0.068512838,-0.083605949,0.083605949,0.068512838,0.666666667,1.266666667,1.933333333,35.49901546,10.06080791,2.102743431,-2.076357341,2.381619914,-1.816916465,6.456206883,1.614779903,2.675456692,477.7259471,10.83649881,7.675345303,9.943132141,7.198377303,4.388313915,5.522207334,3.084216235,4.276580961,2.106455265,3.225710403,1.396510926,2.142859346,-0.69,3178.915119,10.81546916,4.441475409,2.124337554,103.398296,0,0,0,0,0,0,0,0,0,0,65.13465501,17.69618563,10.58608481,10.04526663,0,34.80281967,0,0,0,0,0,57.53246942,0,11.12690298,0,0,0,34.80281967,0,0,0,0,42.46456948,15.06789994,11.12690298,0,0,0,0,0,0,15.06789994,11.12690298,0,12.13273414,30.33183534,0,34.80281967,0,18.15467356,0,1.616561476,1.75132716,0,13.14410447,0,0,0,0,15,0,0,0,0,0,2,0,2,0,0,3,1,0,0,0,2,5.3138,66.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVYBAQIVPKCOEE-UHFFFAOYSA-N,"1,2,3,4,7,8-Hexachlorodibenzofuran",O[1]C[2]C(C[4]C@1=CHC(=C(CH=@4)Cl)Cl)=C(C(=C(C=@2Cl)Cl)Cl)Cl,Clc1cc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2cc1Cl,-10.66,2.19E-11,374.84,5.453,0.371063681,2.349977375,6.204639708,0.15007716,6.204639708,0.15007716,0.292913963,374.865,372.849,371.8236808,98,0,0.156643399,-0.454315002,0.454315002,0.156643399,0.684210526,1.263157895,1.947368421,35.50321907,10.14039881,2.210305634,-2.028734536,2.471844046,-1.776090066,6.55736396,0.668910459,2.626370386,835.6989005,13.89482304,8.830735667,13.36630934,8.913591358,4.946842248,7.214629086,3.824591465,6.15084961,2.727871788,5.234736451,1.866284567,3.159297892,-0.02,24839.09247,13.94005911,4.766106654,1.994448149,137.4086588,4.417150937,10.60565346,5.583020142,0,0,0,0,0,0,0,69.60563934,6.066367068,11.45259128,30.49939078,4.417150937,91.54412805,0,0,0,0,0,42.26853402,0,0,0,0,0,69.60563934,0,0,0,0,16.54988507,30.13579988,21.93848871,0,13.14,0,0,0,20.09053325,31.98375534,0,0,12.13273414,0,0,74.02279028,5.633132716,36.30373047,0,2.793237276,0.861975309,0,3.241257559,0,0,0,0,19,0,1,0,0,0,2,1,3,1,0,7,0,0,0,0,3,7.5064,83.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-Ethanediol",CH2(CH2OH)OH,OCCO,0.08,1.202264435,62.08,-1.053,-8.29404964,5.08E-09,7.625,-0.125,7.625,0.125,0.407527891,62.068,56.02,62.03677943,26,0,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,0,13.21376393,0,0,0,0,0,0,0,23.42681872,0,0,0,0,0,0,0,40.46,0,0,0,13.21376393,0,0,0,0,0,0,10.21305479,0,0,0,15.25,0,0,0,0,-0.25,0,1,4,2,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYGJENNIWJXYER-UHFFFAOYSA-N,Nitromethane,CH3N[+1](=O)O[-1],C[N+](=O)[O-],0.26,1.819700859,61.05,-0.433,1.078809661,11.98973712,8.805555556,-0.5,8.805555556,0.5,0.289538441,61.04,58.016,61.01637834,24,0,0.193997324,-0.264837326,0.264837326,0.193997324,2,2,2,16.62493833,11.541636,1.56611378,-1.62933727,1.39275471,-1.790492131,3.908169585,-0.445343521,2.803039488,29.01955001,3.577350269,2.263710176,2.263710176,1.732050808,0.812361967,0.812361967,0.439683971,0.439683971,0,0,0,0,-0.6,3.245112498,3.4,0.816666667,0.622222222,23.39222675,0,0,7.047671983,0,0,0,10.11431827,0,0,0,0,0,4.923311049,0,4.923311049,0,0,0,0,0,7.047671983,10.11431827,0,0,0,0,0,0,11.97098303,0,10.11431827,0,0,0,0,0,43.14,4.923311049,0,0,0,0,7.047671983,0,0,0,0,10.11431827,0,0,8.305555556,8.805555556,0,0,0,0,0,0.888888889,1,4,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,-0.1071,12.9184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZDKZFUFMNSQCJ-UHFFFAOYSA-N,"1,2-Diethoxyethane",CH2(CH2OCH2CH3)OCH2CH3,CCOCCOCC,-0.77,0.169824365,118.2,0.706,1.832581464,68.01136072,5.010555556,0.726527778,5.010555556,0.726527778,0.502413698,118.176,104.064,118.0993797,50,0,0.069979294,-0.379346719,0.379346719,0.069979294,0.875,1.25,1.5,16.51990008,10.71544151,1.808154706,-1.985202799,1.748263182,-2.022761351,4.2433468,0.058363994,2.530060457,31.509775,6.242640687,5.644923706,5.644923706,3.914213562,3.068914101,3.068914101,1.39384685,1.39384685,0.780256758,0.780256758,0.406526265,0.406526265,-0.08,61.49961227,7.92,6.92,5.92,50.79105206,9.473725908,0,0,0,0,0,0,0,0,0,0,13.8474744,13.21376393,13.21376393,9.473725908,0,0,0,0,13.8474744,26.42752786,0,0,0,0,0,0,0,26.42752786,9.473725908,0,13.8474744,0,0,0,0,18.46,0,0,0,0,0,26.42752786,0,0,13.8474744,0,9.473725908,10.02111111,0,0,0,0,0,0,0,6.978888889,0,1,8,0,2,0,0,0,0,0,0,2,0,2,5,0,0,0,0,1.0594,32.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
